run_id,beamOn,Emean_MeV,sigmaE_MeV,sigmaTheta_deg,sigma_x_mm,sigma_y_mm
301,500000,9.80,1.40,0.2,0.73,0.73
302,500000,9.80,1.60,0.2,0.73,0.73
303,500000,9.80,1.80,0.2,0.73,0.73

304,500000,9.85,1.40,0.2,0.73,0.73
305,500000,9.85,1.60,0.2,0.73,0.73
306,500000,9.85,1.80,0.2,0.73,0.73

307,500000,9.90,1.40,0.2,0.73,0.73
308,500000,9.90,1.60,0.2,0.73,0.73
309,500000,9.90,1.80,0.2,0.73,0.73

310,500000,9.95,1.40,0.2,0.73,0.73
311,500000,9.95,1.60,0.2,0.73,0.73
312,500000,9.95,1.80,0.2,0.73,0.73
