run_id,beamOn,Emean_MeV,sigmaE_MeV,sigmaTheta_deg,sigma_x_mm,sigma_y_mm

101,20000000,9.775,1.35,0.2,0.73,0.73 
102,30000000,9.775,1.35,0.2,0.73,0.73 
103,50000000,9.775,1.35,0.2,0.73,0.73 


