run_id,beamOn,Emean_MeV,sigmaE_MeV,sigmaTheta_deg,sigma_x_mm,sigma_y_mm
203,5000000,9.775,1.35,0.2,0.73,0.73 
204,10000000,9.775,1.35,0.2,0.73,0.73 
205,20000000,9.775,1.35,0.2,0.73,0.73 
206,30000000,9.775,1.35,0.2,0.73,0.73 
