run_id,beamOn,Emean_MeV,sigmaE_MeV,sigmaTheta_deg,sigma_x_mm,sigma_y_mm
301,300000,9.7,0.6,0.2,0.73,0.73
302,300000,9.7,0.7,0.2,0.73,0.73
303,300000,9.7,0.8,0.2,0.73,0.73
304,300000,9.7,0.9,0.2,0.73,0.73

305,300000,9.8,0.6,0.2,0.73,0.73
306,300000,9.8,0.7,0.2,0.73,0.73
307,300000,9.8,0.8,0.2,0.73,0.73
308,300000,9.8,0.9,0.2,0.73,0.73

309,300000,9.9,0.6,0.2,0.73,0.73
310,300000,9.9,0.7,0.2,0.73,0.73
311,300000,9.9,0.8,0.2,0.73,0.73
312,300000,9.9,0.9,0.2,0.73,0.73
